order_id,order_date,order_status,customer_id,customer_email,product_name,product_sku,quantity,unit_price_gbp,discount_gbp,subtotal_gbp,shipping_gbp,order_total_gbp,attributed_channel,attributed_campaign,attributed_source,session_id,payment_method,is_new_customer,coupon_code 
,09-22-2024,refunded,usr_71719,,Eye Cream 15ml,LB-374,2,33.4,0,66.8,0,66.8,organic_search,DPA_AllProducts_Q4,META,sess_781968,PayPal,1,
ORD-65248,2024/05/16,cancelled,usr_44401,customer6094@gmail.com,Retinol Night Cream,LB-104,3,84.04,0,252.12,0,252.12,,RLSA_CartAbandoners,meta,sess_528671,Klarna,TRUE,
ORD-96722,16/02/2024,completed,usr_71801,customer3899@gmail.com,Cleansing Balm,LB-110,3,78.51,0,235.53,0,235.53,Paid_Search,RLSA_CartAbandoners,META,,PayPal,false,WELCOME15
ORD-83235,01-24-2024,COMPLETED,usr_12407,customer1430@gmail.com,Glow Cream 50ml,LB-293,1,43.32,0,43.32 ,4.99,48.31,referral,Abandoned_Cart_1,bing,sess_524895,paypal,0,WELCOME15
ORD-96746,2024/11/23,Completed,usr_21085,customer5802@gmail.com,Cleansing Balm,LB-462,4,69.12,0,276.48,,283.47,organic_search,,tiktok,sess_195580,card,TRUE,SUMMER10
ORD-18706,25/05/2024,completed,usr_18968,customer5548@gmail.com,Eye Cream 15ml,LB-181,4,73.37,0,293.48,0,293.48,,Welcome_Series_1,meta,sess_255422,Card,0,GLOW20
ORD-91957,2024-12-16,completed,usr_84876,customer3988@gmail.com,SPF50 Drops,LB-395,1,15.8,13.95,1.85,0,1.85,paid_search,Shopping_Moisturisers,meta,sess_642752,paypal,1,
ORD-20400,11/09/2024,completed,usr_52609,customer2083@hotmail.co.uk,Eye Cream 15ml,LB-641,,82.89,0,165.78,0,,referral,Monthly_Newsletter_Jan,email,sess_952939,klarna,1,GLOW20
ORD-31370,04/01/2024,completed,usr_49288,customer9094@hotmail.co.uk,Peptide Moisturiser,LB-292,1,76.02,0,76.02,0,76.02,organic_search,Abandoned_Cart_2,meta,sess_909006,paypal,false,
ORD-24447,12-Apr-2024,pending,usr_43309,customer4427@gmail.com,Hyaluronic Acid Serum,,3,31.97,0,95.91,0,95.91,direct,Shopping_Moisturisers,tiktok,,paypal,true,SUMMER10
ORD-59488,24-Dec-2024,pending,usr_68311,customer4433@hotmail.co.uk,Eye Cream 15ml,LB-732,2,28.67,10.31,47.03,6.99,54.02,,Abandoned_Cart_1 ,META,sess_373432,Card,0,WELCOME15
ORD-82379,01-08-2024,COMPLETED,usr_61516,customer91@gmail.com,Eye Cream 15ml,LB-931,3,42.61,0,127.83,0,127.83,EMAIL,Welcome_Series_1,pinterest,,Card,,SUMMER10
ORD-29955,19-Apr-2024,COMPLETED,usr_37193,customer2722@gmail.com,Peptide Moisturiser,LB-693,1,46.84,0,46.84,4.99,51.83,paid_social,NULL,pinterest,sess_601218,klarna,1,WELCOME15
ORD-47802,2024-08-18,completed,usr_20858,customer28@hotmail.co.uk,Niacinamide Toner,LB-762,3,37.92,0,113.76,0,113.76,,UGC_Serum_Test,Google,sess_418635,klarna,,GLOW20
ORD-23344,04-20-2024,COMPLETED,,customer3840@gmail.com,,LB-194,1,66.15,0,66.15 ,,73.14,paid_search,Monthly_Newsletter_Feb,(direct),sess_297695,Klarna,1,SUMMER10
ORD-26591,2024/09/30,refunded,usr_50436,customer716@gmail.com,Niacinamide Toner,LB-471,4,67.0,2.32,265.68,6.99,272.67,direct,Conversion_NightCream_Q3,pinterest,sess_814383,Card,TRUE,
ORD-47525,03-May-2024,cancelled,usr_23980,customer8581@gmail.com,Vitamin C Serum 30ml,LB-794,1,25.36,5.01,20.35,0,20.35,Paid_Search,retargeting_cart_feb24,unknown,sess_301713,Klarna,1,
ORD-34890,28/02/2024,refunded,usr_66588,customer8545@hotmail.co.uk,,LB-227,4,49.52,0,198.08,0,198.08 ,organic_search,brand_kw_exact,,sess_765367,card,false,
ORD-64668,2024-10-05,completed,,customer7761@hotmail.co.uk,Hyaluronic Acid Serum,LB-963,2,32.85$,6.55,59.15,0,59.15$,direct,DPA_AllProducts_Q4,tiktok,sess_153370,CARD,FALSE,
ORD-65788,03-Jan-2024,COMPLETED,,customer421@hotmail.co.uk,Hyaluronic Acid Serum,LB-498,1,47.97,8.35,39.62,6.99,46.61,paid_search,VIP_Early_Access,unknown,,,0,
ORD-73693,24-Apr-2024,cancelled,usr_71911,customer8604@gmail.com,Glow Cream 50ml,LB-154,2,20.69$,0,41.38,0,41.38,paid_search,Flash_Sale_48hr,bing,,klarna,0,
ORD-84473,2024-12-12,pending,usr_73279,,Glow Cream 50ml,LB-241,-4,73.52,12.25,281.83,0,281.83,email,Shopping_Serums,meta,sess_227123,CARD,true,
ORD-92074,01-Oct-2024,COMPLETED,usr_18592,customer2006@gmail.com,Face Mask Set,LB-933,1,60.54,0,60.54,0,60.54,organic_search,Abandoned_Cart_2,META,sess_707996,Klarna,FALSE,GLOW20
ORD-62117,2024/05/21,Refunded,usr_17460,customer3188@gmail.com,Vitamin C Serum 30ml,LB-170,1,58.26,0,58.26,3.99,62.25,paid social,Shopping_Moisturisers,email,sess_404135,Klarna,1,
ORD-71621,17-Oct-2024,Refunded,usr_88042,customer7346@hotmail.co.uk,Glow Cream 50ml,LB-321,1,81.87,0,81.87,3.99,85.86,direct,Abandoned_Cart_2,,sess_734536,card,0,
ORD-15648,2024-11-05,completed,usr_45088,customer433@hotmail.co.uk,Retinol Night Cream,LB-701,4,38.45,0,153.8,6.99,160.79$,Paid_Search,UGC_Serum_Test,google,sess_913719,,0,SUMMER10
ORD-71271,2024-11-28,completed,usr_68353,customer8258@gmail.com,Eye Cream 15ml,LB-455,1,82.6,0,82.6,0,82.6,Paid_Search,Abandoned_Cart_2,Google,sess_953552,PayPal,0,SUMMER10
ORD-97220,25-Jul-2024,completed,usr_98845,,SPF50 Drops,LB-321,3,24.98,12.93,62.01,3.99,66.0,organic_search,Brand_KW_Exact ,unknown,sess_875624,paypal,TRUE,
ORD-92086,12-Jul-2024,completed,usr_74130,customer1171@hotmail.co.uk,Glow Cream 50ml,LB-442,3,,4.44,158.13,6.99,165.12,paid social,abandoned_cart_1,tiktok,sess_503958,CARD,0,
ORD-58190,09/09/2024,refunded,usr_69832,customer7531@gmail.com,Vitamin C Serum 30ml,LB-257,2,39.29,0,78.58,0,78.58,Paid_Search,Awareness_Serum_Jan24,google,sess_454121,klarna,0,GLOW20
ORD-47999,2024-02-28,COMPLETED,usr_28030,customer972@hotmail.co.uk,Glow Cream 50ml,LB-299,2,30.79,0,61.58,0,61.58,organic_search,Abandoned_Cart_2,meta,sess_678148,Klarna,false,WELCOME15
ORD-37019,04/12/2024,completed,usr_61207,customer4738@hotmail.co.uk,SPF50 Drops,LB-269,1,20.92,0,20.92,4.99,25.91,direct,,tiktok,sess_900223,Card,true,
ORD-58866,08-Nov-2024,cancelled,usr_11924,customer8591@gmail.com,Vitamin C Serum 30ml,LB-473,2,27.46,0,,4.99,59.91,paid social,Brand_KW_Exact,unknown,sess_962846,paypal,0,WELCOME15
ORD-86382,,refunded,usr_47818,customer3688@gmail.com,SPF50 Drops,LB-529,3,61.29,0,183.87,0,183.87,email,Welcome_Series_2,tiktok,,,FALSE,
ORD-73251,06-19-2024,completed,usr_90567,,SPF50 Drops,LB-528,1,80.76,0,80.76,0,80.76,,NULL,google,sess_380937,PayPal,true,GLOW20
ORD-12141,23/10/2024,pending,usr_26551,customer4720@gmail.com,Glow Cream 50ml,LB-767,2,21.76,0,43.52,0,43.52,paid_social,Generic_Skincare_Broad,pinterest,sess_184561,klarna,1,WELCOME15
ORD-97428,2024-06-16,COMPLETED,usr_60626,customer4594@gmail.com,Peptide Moisturiser,LB-474,4,82.62,0,330.48,0,330.48,,,google,sess_352637,PayPal,,SUMMER10
ORD-15285,10-Oct-2024,completed,usr_12409,customer7852@gmail.com,Glow Cream 50ml,LB-582,4,47.07,0,,6.99,195.27,referral,Monthly_Newsletter_Jan,Google,sess_354927,Klarna,1,
ORD-29919,,completed,usr_71957,customer7506@hotmail.co.uk,Retinol Night Cream,LB-885,3,32.84,4.96,93.56,0,93.56,email,,email,sess_310294,CARD,0,VIP25
ORD-73021,09-26-2024,completed,usr_69925,customer7335@hotmail.co.uk,Hyaluronic Acid Serum,LB-141,4,,0,146.2,6.99,,email,UGC_Serum_Test,,sess_992307,paypal,FALSE,
ORD-39812,2024-05-25,completed,usr_58660,customer8522@gmail.com,Retinol Night Cream,LB-202,2,35.58,3.16,68.0,3.99,71.99,EMAIL,NULL,,sess_362316,klarna,FALSE,SUMMER10
ORD-86741,2024/11/15,cancelled,usr_54017,customer2351@gmail.com,Hyaluronic Acid Serum,LB-624,1,47.91,0,47.91,,54.9,paid social,Abandoned_Cart_2,unknown,sess_535062,klarna,TRUE,
ORD-28514,17/04/2024,completed,usr_43858,customer5454@gmail.com,Face Mask Set,LB-662,3,29.49,1.37,87.1,0,87.1,paid_search,Flash_Sale_48hr,meta,sess_178883,PayPal,,GLOW20
ORD-23746,29-Sep-2024,COMPLETED,usr_79010,customer9421@gmail.com,Cleansing Balm,LB-980,3,52.92,0,158.76,3.99,162.75,organic_search,DSA_AllProducts,tiktok,sess_358658,PayPal,FALSE,SUMMER10
ORD-96389,10/11/2024,completed,usr_66510,,Eye Cream 15ml,LB-698,4,47.32,0,189.28,4.99,194.27,EMAIL,retargeting_cart_feb24,tiktok,sess_227990,card,,SUMMER10
ORD-84506,2024-11-24,completed,usr_50865,customer622@gmail.com,Vitamin C Serum 30ml,LB-434,3,78.32,0,234.96,0,234.96,,NULL,pinterest,sess_411206,Card,0,
ORD-91599,2024/11/20,,usr_95691,customer3898@gmail.com,Niacinamide Toner,LB-476,1,38.35,0,38.35,6.99,45.34,,Abandoned_Cart_2,meta,sess_617250,Card,0,
ORD-32471,2024-08-05,completed,usr_93254,customer2777@gmail.com,Face Mask Set,LB-299,3,49.16,0,147.48,3.99,151.47,paid_search,Awareness_Serum_Jan24,tiktok,sess_306241,Klarna,FALSE,WELCOME15
ORD-95801,21-Dec-2024,Refunded,usr_89522,customer3981@gmail.com,Vitamin C Serum 30ml,LB-914,1,59.36,4.11,55.25,3.99,59.24,,Abandoned_Cart_2,bing,sess_127754,klarna,0,
ORD-90794,18-May-2024,completed,usr_58409,customer7053@hotmail.co.uk,Hyaluronic Acid Serum,LB-511,3,76.87,3.05,227.56,,227.56,paid_search,,META,sess_582940,,1,VIP25
ORD-70690,26/01/2024,Refunded,usr_49762,customer8471@hotmail.co.uk,Eye Cream 15ml,LB-811,4,38.92,11.72,143.96,6.99,150.95,email,Abandoned_Cart_2,email,sess_308629,,,
ORD-39738,24/09/2024,completed,usr_33176,customer9078@hotmail.co.uk,Peptide Moisturiser,LB-112,2,56.6,0,113.2%,6.99,120.19,organic_search,Brand_KW_Exact,META,sess_879481,Card,0,
ORD-16841,10/10/2024,cancelled,usr_17323,customer4741@hotmail.co.uk,Hyaluronic Acid Serum,LB-852,4,60.72,0,,0,242.88,Paid_Search,,bing,sess_100867,,,
ORD-76005,01-Nov-2024,refunded,usr_31465,customer6876@hotmail.co.uk,Face Mask Set,LB-331,4,59.65,2.25,236.35,,240.34,email,BRAND_Awareness_Q2,,sess_328164,paypal,true,VIP25
ORD-85745,05-21-2024,completed,usr_61634,customer9653@gmail.com,Eye Cream 15ml,LB-854,4,36.52,0,146.08,4.99,151.07,paid social,Welcome_Series_1,pinterest,,Card,FALSE,
ORD-15857,23-Jun-2024,,usr_63461,customer4723@gmail.com,Eye Cream 15ml,LB-467,2,25.84,0,51.68,6.99,58.67,paid_search,Generic_Skincare_Broad,meta,sess_339781,Card,false,GLOW20
ORD-10227,,Refunded,usr_33569,customer7035@gmail.com,SPF50 Drops,LB-511,1,35.36,9.18,26.18,6.99,33.17,direct,Retargeting_Cart_Feb24,tiktok,sess_932063,PayPal,1,SUMMER10
ORD-84313,24-Jun-2024,completed,usr_60013,customer5071@gmail.com,Face Mask Set,LB-900,2,66.31,0,132.62,0,132.62$,paid_search,Flash_Sale_48hr,email,sess_710349,Card,TRUE,
ORD-66356,2024-11-06,completed,usr_19203,,Cleansing Balm,LB-632,2,36.99,0,73.98,0,73.98,paid social,Competitor_KW_BMM,email,sess_136142,,1,WELCOME15
ORD-46199,2024-02-25,completed,usr_95826,customer4712@gmail.com,Peptide Moisturiser,LB-355,3,41.42,0,124.26,0,124.26 ,email,DPA_AllProducts_Q4,,sess_709782,CARD,false,SUMMER10
ORD-95166,04-04-2024,completed,usr_47117,customer8717@hotmail.co.uk,Hyaluronic Acid Serum,LB-755,3,41.91,10.65,115.08,0,115.08 ,email,Win_Back_90Day,bing,sess_983838,PayPal,TRUE,
ORD-21693,2024/05/03,completed,usr_32159,customer3969@gmail.com,SPF50 Drops,LB-998,2,29.39,10.6,48.18,0,48.18,EMAIL,,,sess_454260,Card,true,GLOW20
ORD-35169,2024/11/23,cancelled,usr_14015,customer5469@gmail.com,SPF50 Drops,LB-180,4,66.2,0,264.8,3.99,,organic_search,abandoned_cart_1,(direct),sess_321328,,1,WELCOME15
ORD-20079,21-Feb-2024,pending,usr_24440,customer3602@gmail.com,Face Mask Set,LB-877,1,72.26,0,72.26,0,72.26,email,,pinterest,sess_849202,CARD,1,SUMMER10
ORD-51488,2024/12/08,Completed,usr_28180,customer2220@gmail.com,Eye Cream 15ml,LB-718,,26.4,0,105.6,0,105.6,Paid_Search,Shopping_Moisturisers,bing,sess_103481,klarna,0,GLOW20
ORD-25819,16/11/2024,completed,usr_20157,customer2227@hotmail.co.uk,Peptide Moisturiser,LB-388,4,48.42,0,193.68,4.99,198.67,referral,Brand_KW_Exact,meta,sess_239511,card,,VIP25
ORD-28798,2024-07-24,cancelled,usr_65708,customer3898@gmail.com,Glow Cream 50ml,LB-736,2,49.62,14.16,85.08,0,85.08,direct,Competitor_KW_BMM,META,sess_252987,card,,
ORD-10022,2024-11-14,COMPLETED,usr_52060,customer9145@gmail.com,Niacinamide Toner,LB-828,4,49.06,0,,3.99,,paid_search,Monthly_Newsletter_Mar,(direct),sess_955471,Card,true,SUMMER10
ORD-50222,12-22-2024,refunded,usr_84703,customer4034@gmail.com,Vitamin C Serum 30ml,LB-293,3,20.92,0,62.76,0,,direct,Abandoned_Cart_1,bing,sess_595993,,FALSE,VIP25
ORD-52795,29-Mar-2024,Completed,usr_41306,customer3274@gmail.com,Glow Cream 50ml,LB-948,1,69.79,0,69.79,0,69.79,email,VIP_Early_Access,,sess_298908,Klarna,,
ORD-16784,04-Dec-2024,refunded,usr_71381,customer4267@gmail.com,Retinol Night Cream,LB-404,4,23.27,0,93.08,0,93.08,referral,NULL,unknown,sess_248499,PayPal,,
ORD-24821,04-May-2024,cancelled,usr_12806,customer3527@gmail.com,SPF50 Drops,LB-700,3,82.66,0,247.98,4.99,252.97,Paid_Search,Conversion_NightCream_Q3,email,sess_732836,CARD,FALSE,WELCOME15
ORD-85748,2024-07-31,refunded,usr_25015,customer2748@hotmail.co.uk,Cleansing Balm,LB-142,3,75.72,1.75,225.41,6.99,232.4,,Awareness_Serum_Jan24,pinterest,sess_372908,CARD,1,VIP25
ORD-22062,01-13-2024,cancelled,usr_46660,customer1178@hotmail.co.uk,Glow Cream 50ml,LB-210,3,,0,211.26,6.99,218.25%,paid_search,Abandoned_Cart_1 ,,sess_978359,Klarna,false,
ORD-48298,14/03/2024,completed,usr_72902,customer5512@hotmail.co.uk,Face Mask Set,LB-299,3,53.16,0,159.48,6.99,166.47,EMAIL,Conversion_NightCream_Q3,google,sess_961490,paypal,TRUE,
ORD-18811,2024/12/19,pending,usr_69916,customer1477@gmail.com,Retinol Night Cream,LB-241,3,20.74,0,62.22,0,62.22,,Generic_Skincare_Broad,meta,sess_146686,,,
ORD-65648,08-05-2024,completed,usr_64396,customer7069@hotmail.co.uk,Retinol Night Cream,LB-577,2,79.4%,0,158.8,0,158.8,,DPA_AllProducts_Q4,meta,sess_393581,klarna,true,
ORD-91000,24/07/2024,pending,usr_70085,customer883@gmail.com,Retinol Night Cream,,1,66.59,0,66.59,,66.59,,Welcome_Series_1,meta,sess_577700,Card,,WELCOME15
ORD-29123,2024-09-14,,usr_17741,customer612@gmail.com,SPF50 Drops,LB-405,1,15.29,0.13,15.16,6.99,22.15,direct,Monthly_Newsletter_Mar,Google,sess_704002,CARD,,GLOW20
ORD-74505,2024/10/19,completed,usr_72711,customer4637@gmail.com,Cleansing Balm,LB-300,4,16.89,4.85,62.71,3.99,66.7,,NULL,META,sess_306285,card,true,
ORD-24300,03-10-2024,completed,usr_30663,customer6975@gmail.com,Vitamin C Serum 30ml,LB-680,1,26.06,0,26.06,0,26.06,referral,Monthly_Newsletter_Mar,(direct),,Klarna,,SUMMER10
ORD-78612,2024-03-05,Completed,usr_46684,customer8850@hotmail.co.uk,,LB-639,4,26.44,0,105.76,6.99,112.75,referral,Abandoned_Cart_1 ,tiktok,sess_340616,card,FALSE,
ORD-60122,2024/06/14,COMPLETED,usr_86843,customer7143@gmail.com,Cleansing Balm,LB-462,3,38.54,14.72,100.9,4.99,,Paid_Search,Prospecting_Glow_Mar24,tiktok,sess_107799,,TRUE,SUMMER10
ORD-64067,2024/09/18,pending,usr_34333,customer3717@gmail.com,Eye Cream 15ml,LB-520,,,0,238.71,4.99,243.7,paid social,retargeting_cart_feb24,unknown,sess_500306,Klarna,1,VIP25
ORD-85559,28-Jun-2024,refunded,usr_23982,customer1959@hotmail.co.uk,SPF50 Drops,LB-534,4,80.07,7.3,312.98,3.99,316.97,Paid_Search,Brand_KW_Exact ,bing,sess_781065,Klarna,0,SUMMER10
ORD-71934,17/01/2024,Completed,usr_43297,customer9003@hotmail.co.uk,Cleansing Balm,LB-652,3,16.77,13.47,36.84,0,36.84,,Shopping_Moisturisers,bing,sess_750534,,FALSE,WELCOME15
ORD-47762,17/08/2024,refunded,usr_58511,,Niacinamide Toner,LB-889,2,32.23,0,64.46,0,64.46,paid_social,Generic_Skincare_Broad,META,sess_321403,Card,0,
ORD-79982,09-Feb-2024,completed,usr_86090,customer1949@gmail.com,Face Mask Set,,2,,0,59.34,0,59.34,EMAIL,,email,sess_148890,CARD,false,SUMMER10
ORD-64457,10-Sep-2024,completed,usr_91375,customer8740@hotmail.co.uk,Peptide Moisturiser,LB-958,3,68.25,0,204.75,0,204.75,paid social,Brand_KW_Exact,Google,,paypal,1,WELCOME15
ORD-75326,14-May-2024,pending,usr_68500,customer9722@gmail.com,SPF50 Drops,LB-695,3,52.46,0,157.38,4.99,162.37,,brand_kw_exact,,sess_159976,CARD,FALSE,
ORD-44265,13-May-2024,completed,usr_57093,customer1453@gmail.com,Glow Cream 50ml,LB-767,4,,0,260.88,0,260.88,EMAIL,,Google,sess_638953,paypal,1,
ORD-50198,10-25-2024,pending,usr_30973,,Hyaluronic Acid Serum,,1,27.85,0,27.85,0,27.85,Paid_Search,,Google,,,1,VIP25
ORD-52715,2024-10-14,completed,usr_73002,customer9294@hotmail.co.uk,Retinol Night Cream,,1,,0,42.6 ,6.99,49.59,paid_search,,,sess_781085,klarna,0,WELCOME15
ORD-91012,01-20-2024,COMPLETED,usr_78084,customer569@hotmail.co.uk,Retinol Night Cream,LB-196,2,39.28,0,78.56,0,78.56,paid social,LookAlike_SPF_Apr24,tiktok,sess_513110,paypal,0,
ORD-84450,08/03/2024,completed,usr_23410,customer4896@gmail.com,Cleansing Balm,LB-305,2,50.68,0,101.36,4.99,106.35 ,paid_social,BRAND_Awareness_Q2,(direct),sess_862240,Card,0,
ORD-90458,2024-04-01,completed,usr_97682,customer7566@hotmail.co.uk,Retinol Night Cream,LB-150,3,20.01,0,60.03,3.99,64.02,email,abandoned_cart_1,,sess_455348,Klarna,1,SUMMER10
,24/07/2024,Refunded,usr_44813,customer654@hotmail.co.uk,,LB-487,,76.37,7.85,221.26,6.99,228.25,,Awareness_Serum_Jan24 ,,sess_439528,PayPal,true,SUMMER10
ORD-73194,2024/09/22,Refunded,usr_98704,customer3237@gmail.com,Face Mask Set,LB-770,,19.27,0,57.81,3.99,61.8,organic_search,BRAND_Awareness_Q2,META,sess_470262,card,1,WELCOME15
ORD-31792,2024/05/12,pending,usr_39380,customer2550@gmail.com,Glow Cream 50ml,LB-671,2,73.84,0,147.68,3.99,151.67,referral,Welcome_Series_1,google,,PayPal,0,GLOW20
ORD-20704,12-22-2024,pending,,customer5704@gmail.com,Peptide Moisturiser,LB-608,2,37.85,0,75.7,3.99,79.69,email,,google,sess_895762,klarna,1,
ORD-14287,09-Jan-2024,completed,usr_73127,customer5585@hotmail.co.uk,Niacinamide Toner,LB-375,4,67.26,0,269.04,4.99,274.03,EMAIL,Brand_KW_Exact,(direct),sess_574063,PayPal,0,WELCOME15
ORD-35983,24-Jan-2024,,usr_51760,customer3793@hotmail.co.uk,Hyaluronic Acid Serum,LB-371,2,20.13,0,40.26,3.99,44.25,email,Welcome_Series_2,bing,,klarna,0,SUMMER10
ORD-99018,19-Aug-2024,completed,usr_98515,customer9735@gmail.com,Cleansing Balm,LB-715,4,71.5,0,286.0$,4.99,290.99,referral,Shopping_Moisturisers,unknown,sess_853561,Klarna,true,VIP25
ORD-97269,2024/06/05,refunded,usr_40779,customer7356@gmail.com,SPF50 Drops,LB-208,1,50.46,0,50.46%,,50.46,paid_search,Shopping_Moisturisers,Google,sess_147649,Card,,GLOW20
ORD-48063,,Refunded,usr_65311,customer2055@gmail.com,Eye Cream 15ml,LB-827,3,24.49,0,73.47,0,73.47,email,Awareness_Serum_Jan24 ,bing,sess_925223,card,0,SUMMER10
ORD-73054,2024/12/19,completed,usr_16980,customer2782@gmail.com,Eye Cream 15ml,LB-730,3,84.43,0,253.29,3.99,257.28,organic_search,Shopping_Serums,META,sess_372531,CARD,TRUE,
ORD-90589,30/04/2024,completed,usr_61032,customer7506@gmail.com,Face Mask Set,LB-375,3,30.7,0,92.1%,0,92.1,referral,retargeting_cart_feb24,tiktok,sess_896611,Klarna,0,VIP25
ORD-24658,11-Sep-2024,pending,usr_46644,customer1533@gmail.com,Peptide Moisturiser,LB-935,1,83.45,0,,6.99,90.44,,,email,,klarna,TRUE,
ORD-30607,21-Dec-2024,Refunded,usr_10498,customer3997@hotmail.co.uk,Cleansing Balm,LB-944,1,80.57,0,80.57,4.99,85.56,EMAIL,Brand_KW_Exact ,meta,sess_927677,PayPal,true,
ORD-96273,06-Aug-2024,completed,usr_21837,customer6942@gmail.com,SPF50 Drops,LB-220,2,55.71,0,111.42,0,111.42,referral,,,sess_994293,card,0,
ORD-64724,01-18-2024,completed,usr_97838,customer8876@hotmail.co.uk,Niacinamide Toner,LB-101,3,78.9,0,236.7,3.99,240.69,EMAIL,,,sess_191535,,0,GLOW20
ORD-42167,06-17-2024,,usr_87585,customer5332@gmail.com,Peptide Moisturiser,LB-629,1,52.82,0,52.82,0,52.82,,DPA_AllProducts_Q4,unknown,sess_485674,PayPal,1,
ORD-87990,2024/04/06,refunded,usr_92300,customer3243@gmail.com,Niacinamide Toner,LB-469,4,49.85,0,199.4%,0,199.4,paid social,Abandoned_Cart_2,,sess_389674,klarna,,
ORD-19127,2024/06/21,pending,usr_47872,customer5420@hotmail.co.uk,SPF50 Drops,LB-738,3,76.86,0,230.58,3.99,234.57,paid social,Shopping_Serums,Google,sess_618987,paypal,,
ORD-36321,27-May-2024,completed,usr_18817,customer4763@gmail.com,Vitamin C Serum 30ml,LB-436,2,31.45,0,62.9,0,62.9,referral,Abandoned_Cart_1,,,card,false,
ORD-89890,2024-11-04,Completed,usr_76425,customer7734@gmail.com,Niacinamide Toner,LB-995,1,46.48,0,46.48,4.99,51.47,email,DSA_AllProducts,email,sess_881032,Klarna,1,VIP25
ORD-86700,05-10-2024,cancelled,usr_75687,customer4077@gmail.com,Eye Cream 15ml,LB-234,3,55.51,0,166.53,4.99,171.52,organic_search,Shopping_Moisturisers,email,sess_530438,,true,
ORD-89007,26/03/2024,completed,,customer4192@gmail.com,Retinol Night Cream,LB-187,,83.64,0,83.64,0,83.64,referral,Abandoned_Cart_1,Google,sess_659495,klarna,false,
ORD-59686,27-Jun-2024,Completed,usr_26251,customer5376@hotmail.co.uk,Glow Cream 50ml,LB-805,4,34.15,0,136.6,6.99,143.59,referral,NULL,tiktok,sess_943653,Klarna,0,
ORD-80932,04-18-2024,Completed,usr_37425,customer6645@gmail.com,Niacinamide Toner,LB-737,2,19.59,0,39.18,0,39.18,direct,Generic_Skincare_Broad,tiktok,sess_594016,klarna,,SUMMER10
ORD-33606,,refunded,usr_86643,customer3907@gmail.com,Glow Cream 50ml,LB-550,3,63.68,7.14,183.9,4.99,188.89,paid_search,Generic_Skincare_Broad,Google,sess_658617,paypal,FALSE,GLOW20
ORD-44815,10-24-2024,,usr_29613,customer3454@gmail.com,Retinol Night Cream,LB-563,4,25.92,5.88,97.8,0,97.8,email,VIP_Early_Access,meta,sess_295476,paypal,,
ORD-53377,23-Sep-2024,completed,usr_11029,customer7061@gmail.com,Vitamin C Serum 30ml,LB-626,3,55.11,6.51,158.82,0,158.82,paid_social,Monthly_Newsletter_Mar,pinterest,sess_738268,,0,
ORD-42994,2024/12/12,completed,usr_63154,customer3691@hotmail.co.uk,Face Mask Set,LB-190,1,69.11,0,69.11,0,69.11 ,email,abandoned_cart_1,email,sess_417826,Klarna,true,WELCOME15
ORD-45963,11-11-2024,Completed,usr_73583,customer1293@hotmail.co.uk,SPF50 Drops,LB-217,1,81.87,0,81.87,4.99,86.86,Paid_Search,UGC_Serum_Test,Google,sess_161630,klarna,FALSE,
ORD-31805,21-Feb-2024,completed,usr_78137,customer8211@gmail.com,Vitamin C Serum 30ml,LB-681,3,58.44,14.36,160.96,,160.96,,retargeting_cart_feb24,unknown,sess_525707,card,,SUMMER10
ORD-69852,06/12/2024,refunded,usr_48523,customer3905@hotmail.co.uk,Retinol Night Cream,LB-272,4,66.31,7.01,258.23,0,258.23,EMAIL,Welcome_Series_2,,sess_163179,Card,,
ORD-77716,2024-07-21,cancelled,usr_88870,customer7854@gmail.com,Eye Cream 15ml,LB-261,2,31.79,0,63.58,0,63.58,EMAIL,brand_kw_exact,,sess_822914,PayPal,true,
ORD-95821,2024/02/28,cancelled,usr_92936,customer1336@gmail.com,Vitamin C Serum 30ml,LB-999,4,77.84,0,311.36,0,311.36,paid social,Abandoned_Cart_1 ,meta,sess_207028,PayPal,0,
ORD-24112,2024-08-13,cancelled,,customer2928@gmail.com,Cleansing Balm,LB-170,2,81.91,0,163.82,3.99,167.81,EMAIL,abandoned_cart_1,email,sess_479585,paypal,FALSE,SUMMER10
ORD-15034,15/12/2024,refunded,usr_59935,customer9154@hotmail.co.uk,Face Mask Set,LB-270,,33.09,0,132.36,0,132.36,EMAIL,Abandoned_Cart_1,google,sess_366026,,1,VIP25
ORD-33058,2024/01/01,COMPLETED,usr_23242,customer470@gmail.com,Peptide Moisturiser,LB-266,-2,17.46,2.71,32.21,0,,paid social,Abandoned_Cart_1 ,meta,sess_274163,card,,VIP25
ORD-63312,2024-09-24,Refunded,usr_88449,customer815@gmail.com,Hyaluronic Acid Serum,LB-913,4,29.61,0,118.44,6.99,125.43,direct,,email,sess_328557,PayPal,0,
ORD-75409,07-09-2024,Completed,usr_84093,,,LB-620,4,79.96,0,319.84,0,319.84,paid_social,Abandoned_Cart_2,meta,sess_794701,Klarna,0,SUMMER10
ORD-22813,07-07-2024,completed,usr_89230,customer4584@gmail.com,Hyaluronic Acid Serum,LB-127,1,35.06,11.95,23.11,0,23.11,direct,Shopping_Serums,pinterest,sess_915019,CARD,true,SUMMER10
ORD-88754,2024-09-05,Completed,usr_30376,,Peptide Moisturiser,LB-295,1,33.66,0,33.66,4.99,38.65,,,(direct),sess_935413,Klarna,1,VIP25
